dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
29/01/2020,29,1,2020,0,0,Croatia,HR,HRV,4089400.0
28/01/2020,28,1,2020,0,0,Croatia,HR,HRV,4089400.0
27/01/2020,27,1,2020,0,0,Croatia,HR,HRV,4089400.0
26/01/2020,26,1,2020,0,0,Croatia,HR,HRV,4089400.0
25/01/2020,25,1,2020,0,0,Croatia,HR,HRV,4089400.0
24/01/2020,24,1,2020,0,0,Croatia,HR,HRV,4089400.0
23/01/2020,23,1,2020,0,0,Croatia,HR,HRV,4089400.0
22/01/2020,22,1,2020,0,0,Croatia,HR,HRV,4089400.0
21/01/2020,21,1,2020,0,0,Croatia,HR,HRV,4089400.0
20/01/2020,20,1,2020,0,0,Croatia,HR,HRV,4089400.0
19/01/2020,19,1,2020,0,0,Croatia,HR,HRV,4089400.0
18/01/2020,18,1,2020,0,0,Croatia,HR,HRV,4089400.0
17/01/2020,17,1,2020,0,0,Croatia,HR,HRV,4089400.0
16/01/2020,16,1,2020,0,0,Croatia,HR,HRV,4089400.0
15/01/2020,15,1,2020,0,0,Croatia,HR,HRV,4089400.0
14/01/2020,14,1,2020,0,0,Croatia,HR,HRV,4089400.0
13/01/2020,13,1,2020,0,0,Croatia,HR,HRV,4089400.0
12/01/2020,12,1,2020,0,0,Croatia,HR,HRV,4089400.0
11/01/2020,11,1,2020,0,0,Croatia,HR,HRV,4089400.0
10/01/2020,10,1,2020,0,0,Croatia,HR,HRV,4089400.0
09/01/2020,9,1,2020,0,0,Croatia,HR,HRV,4089400.0
08/01/2020,8,1,2020,0,0,Croatia,HR,HRV,4089400.0
07/01/2020,7,1,2020,0,0,Croatia,HR,HRV,4089400.0
06/01/2020,6,1,2020,0,0,Croatia,HR,HRV,4089400.0
05/01/2020,5,1,2020,0,0,Croatia,HR,HRV,4089400.0
04/01/2020,4,1,2020,0,0,Croatia,HR,HRV,4089400.0
03/01/2020,3,1,2020,0,0,Croatia,HR,HRV,4089400.0
02/01/2020,2,1,2020,0,0,Croatia,HR,HRV,4089400.0
01/01/2020,1,1,2020,0,0,Croatia,HR,HRV,4089400.0
31/12/2019,31,12,2019,0,0,Croatia,HR,HRV,4089400.0
28/03/2020,28,3,2020,13,0,Cuba,CU,CUB,11338138.0
27/03/2020,27,3,2020,10,1,Cuba,CU,CUB,11338138.0
26/03/2020,26,3,2020,9,0,Cuba,CU,CUB,11338138.0
25/03/2020,25,3,2020,8,0,Cuba,CU,CUB,11338138.0
24/03/2020,24,3,2020,5,0,Cuba,CU,CUB,11338138.0
23/03/2020,23,3,2020,10,0,Cuba,CU,CUB,11338138.0
22/03/2020,22,3,2020,4,0,Cuba,CU,CUB,11338138.0
21/03/2020,21,3,2020,5,0,Cuba,CU,CUB,11338138.0
20/03/2020,20,3,2020,5,0,Cuba,CU,CUB,11338138.0
19/03/2020,19,3,2020,4,1,Cuba,CU,CUB,11338138.0
18/03/2020,18,3,2020,3,0,Cuba,CU,CUB,11338138.0
15/03/2020,15,3,2020,0,0,Cuba,CU,CUB,11338138.0
14/03/2020,14,3,2020,1,0,Cuba,CU,CUB,11338138.0
12/03/2020,12,3,2020,3,0,Cuba,CU,CUB,11338138.0
28/03/2020,28,3,2020,1,0,Curaçao,CW,CUW,159849.0
27/03/2020,27,3,2020,1,0,Curaçao,CW,CUW,159849.0
26/03/2020,26,3,2020,0,1,Curaçao,CW,CUW,159849.0
24/03/2020,24,3,2020,3,0,Curaçao,CW,CUW,159849.0
20/03/2020,20,3,2020,2,0,Curaçao,CW,CUW,159849.0
13/03/2020,13,3,2020,1,0,Curaçao,CW,CUW,159849.0
28/03/2020,28,3,2020,16,2,Cyprus,CY,CYP,1189265.0
27/03/2020,27,3,2020,14,0,Cyprus,CY,CYP,1189265.0
26/03/2020,26,3,2020,8,0,Cyprus,CY,CYP,1189265.0
25/03/2020,25,3,2020,8,3,Cyprus,CY,CYP,1189265.0
24/03/2020,24,3,2020,21,0,Cyprus,CY,CYP,1189265.0
23/03/2020,23,3,2020,11,0,Cyprus,CY,CYP,1189265.0
22/03/2020,22,3,2020,17,0,Cyprus,CY,CYP,1189265.0
21/03/2020,21,3,2020,9,0,Cyprus,CY,CYP,1189265.0
20/03/2020,20,3,2020,0,0,Cyprus,CY,CYP,1189265.0
19/03/2020,19,3,2020,18,0,Cyprus,CY,CYP,1189265.0
18/03/2020,18,3,2020,0,0,Cyprus,CY,CYP,1189265.0
17/03/2020,17,3,2020,10,0,Cyprus,CY,CYP,1189265.0
16/03/2020,16,3,2020,9,0,Cyprus,CY,CYP,1189265.0
15/03/2020,15,3,2020,7,0,Cyprus,CY,CYP,1189265.0
14/03/2020,14,3,2020,8,0,Cyprus,CY,CYP,1189265.0
12/03/2020,12,3,2020,4,0,Cyprus,CY,CYP,1189265.0
10/03/2020,10,3,2020,2,0,Cyprus,CY,CYP,1189265.0
28/03/2020,28,3,2020,217,0,Czech_Republic,CZ,CZE,10625695.0
27/03/2020,27,3,2020,408,3,Czech_Republic,CZ,CZE,10625695.0
26/03/2020,26,3,2020,260,3,Czech_Republic,CZ,CZE,10625695.0
25/03/2020,25,3,2020,158,2,Czech_Republic,CZ,CZE,10625695.0
24/03/2020,24,3,2020,71,0,Czech_Republic,CZ,CZE,10625695.0
23/03/2020,23,3,2020,170,1,Czech_Republic,CZ,CZE,10625695.0
22/03/2020,22,3,2020,91,0,Czech_Republic,CZ,CZE,10625695.0
21/03/2020,21,3,2020,210,0,Czech_Republic,CZ,CZE,10625695.0
20/03/2020,20,3,2020,172,0,Czech_Republic,CZ,CZE,10625695.0
19/03/2020,19,3,2020,88,0,Czech_Republic,CZ,CZE,10625695.0
18/03/2020,18,3,2020,90,0,Czech_Republic,CZ,CZE,10625695.0
17/03/2020,17,3,2020,46,0,Czech_Republic,CZ,CZE,10625695.0
16/03/2020,16,3,2020,84,0,Czech_Republic,CZ,CZE,10625695.0
15/03/2020,15,3,2020,64,0,Czech_Republic,CZ,CZE,10625695.0
14/03/2020,14,3,2020,34,0,Czech_Republic,CZ,CZE,10625695.0
13/03/2020,13,3,2020,22,0,Czech_Republic,CZ,CZE,10625695.0
12/03/2020,12,3,2020,31,0,Czech_Republic,CZ,CZE,10625695.0
11/03/2020,11,3,2020,23,0,Czech_Republic,CZ,CZE,10625695.0
10/03/2020,10,3,2020,8,0,Czech_Republic,CZ,CZE,10625695.0
09/03/2020,9,3,2020,6,0,Czech_Republic,CZ,CZE,10625695.0
08/03/2020,8,3,2020,7,0,Czech_Republic,CZ,CZE,10625695.0
07/03/2020,7,3,2020,7,0,Czech_Republic,CZ,CZE,10625695.0
06/03/2020,6,3,2020,4,0,Czech_Republic,CZ,CZE,10625695.0
05/03/2020,5,3,2020,3,0,Czech_Republic,CZ,CZE,10625695.0
04/03/2020,4,3,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
03/03/2020,3,3,2020,2,0,Czech_Republic,CZ,CZE,10625695.0
02/03/2020,2,3,2020,3,0,Czech_Republic,CZ,CZE,10625695.0
01/03/2020,1,3,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
29/02/2020,29,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
28/02/2020,28,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
27/02/2020,27,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
26/02/2020,26,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
25/02/2020,25,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
24/02/2020,24,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
23/02/2020,23,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
22/02/2020,22,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
21/02/2020,21,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
20/02/2020,20,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
19/02/2020,19,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
18/02/2020,18,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
17/02/2020,17,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
16/02/2020,16,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
15/02/2020,15,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
14/02/2020,14,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
13/02/2020,13,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
12/02/2020,12,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
11/02/2020,11,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
10/02/2020,10,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
09/02/2020,9,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
08/02/2020,8,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
07/02/2020,7,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
06/02/2020,6,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
05/02/2020,5,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
04/02/2020,4,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
03/02/2020,3,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
02/02/2020,2,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
01/02/2020,1,2,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
31/01/2020,31,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
30/01/2020,30,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
29/01/2020,29,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
28/01/2020,28,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
27/01/2020,27,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
26/01/2020,26,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
25/01/2020,25,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
24/01/2020,24,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
23/01/2020,23,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
22/01/2020,22,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
21/01/2020,21,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
20/01/2020,20,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
19/01/2020,19,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
18/01/2020,18,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
17/01/2020,17,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
16/01/2020,16,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
15/01/2020,15,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
14/01/2020,14,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
13/01/2020,13,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
12/01/2020,12,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
11/01/2020,11,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
10/01/2020,10,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
09/01/2020,9,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
08/01/2020,8,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
07/01/2020,7,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
06/01/2020,6,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
05/01/2020,5,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
04/01/2020,4,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
03/01/2020,3,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
02/01/2020,2,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
01/01/2020,1,1,2020,0,0,Czech_Republic,CZ,CZE,10625695.0
31/12/2019,31,12,2019,0,0,Czech_Republic,CZ,CZE,10625695.0
28/03/2020,28,3,2020,4,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
27/03/2020,27,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
26/03/2020,26,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
25/03/2020,25,3,2020,19,1,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
24/03/2020,24,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
23/03/2020,23,3,2020,3,1,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
22/03/2020,22,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
21/03/2020,21,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
20/03/2020,20,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
19/03/2020,19,3,2020,11,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
18/03/2020,18,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
17/03/2020,17,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
16/03/2020,16,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
15/03/2020,15,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
14/03/2020,14,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
11/03/2020,11,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0
28/03/2020,28,3,2020,169,11,Denmark,DK,DNK,5797446.0
27/03/2020,27,3,2020,153,7,Denmark,DK,DNK,5797446.0
26/03/2020,26,3,2020,133,2,Denmark,DK,DNK,5797446.0
25/03/2020,25,3,2020,131,8,Denmark,DK,DNK,5797446.0
24/03/2020,24,3,2020,65,11,Denmark,DK,DNK,5797446.0
23/03/2020,23,3,2020,69,0,Denmark,DK,DNK,5797446.0
22/03/2020,22,3,2020,71,4,Denmark,DK,DNK,5797446.0
21/03/2020,21,3,2020,104,3,Denmark,DK,DNK,5797446.0
20/03/2020,20,3,2020,36,2,Denmark,DK,DNK,5797446.0
19/03/2020,19,3,2020,91,0,Denmark,DK,DNK,5797446.0
18/03/2020,18,3,2020,92,3,Denmark,DK,DNK,5797446.0
17/03/2020,17,3,2020,57,0,Denmark,DK,DNK,5797446.0
16/03/2020,16,3,2020,48,1,Denmark,DK,DNK,5797446.0
15/03/2020,15,3,2020,23,0,Denmark,DK,DNK,5797446.0
14/03/2020,14,3,2020,128,0,Denmark,DK,DNK,5797446.0
13/03/2020,13,3,2020,160,0,Denmark,DK,DNK,5797446.0
12/03/2020,12,3,2020,252,0,Denmark,DK,DNK,5797446.0
11/03/2020,11,3,2020,151,0,Denmark,DK,DNK,5797446.0
10/03/2020,10,3,2020,75,0,Denmark,DK,DNK,5797446.0
09/03/2020,9,3,2020,7,0,Denmark,DK,DNK,5797446.0
08/03/2020,8,3,2020,8,0,Denmark,DK,DNK,5797446.0
07/03/2020,7,3,2020,3,0,Denmark,DK,DNK,5797446.0
06/03/2020,6,3,2020,10,0,Denmark,DK,DNK,5797446.0
05/03/2020,5,3,2020,2,0,Denmark,DK,DNK,5797446.0
04/03/2020,4,3,2020,3,0,Denmark,DK,DNK,5797446.0
03/03/2020,3,3,2020,1,0,Denmark,DK,DNK,5797446.0
02/03/2020,2,3,2020,1,0,Denmark,DK,DNK,5797446.0
01/03/2020,1,3,2020,1,0,Denmark,DK,DNK,5797446.0
29/02/2020,29,2,2020,1,0,Denmark,DK,DNK,5797446.0
28/02/2020,28,2,2020,0,0,Denmark,DK,DNK,5797446.0
27/02/2020,27,2,2020,1,0,Denmark,DK,DNK,5797446.0
26/02/2020,26,2,2020,0,0,Denmark,DK,DNK,5797446.0
25/02/2020,25,2,2020,0,0,Denmark,DK,DNK,5797446.0
24/02/2020,24,2,2020,0,0,Denmark,DK,DNK,5797446.0
23/02/2020,23,2,2020,0,0,Denmark,DK,DNK,5797446.0
22/02/2020,22,2,2020,0,0,Denmark,DK,DNK,5797446.0
21/02/2020,21,2,2020,0,0,Denmark,DK,DNK,5797446.0
20/02/2020,20,2,2020,0,0,Denmark,DK,DNK,5797446.0
19/02/2020,19,2,2020,0,0,Denmark,DK,DNK,5797446.0
18/02/2020,18,2,2020,0,0,Denmark,DK,DNK,5797446.0
17/02/2020,17,2,2020,0,0,Denmark,DK,DNK,5797446.0
16/02/2020,16,2,2020,0,0,Denmark,DK,DNK,5797446.0
15/02/2020,15,2,2020,0,0,Denmark,DK,DNK,5797446.0
14/02/2020,14,2,2020,0,0,Denmark,DK,DNK,5797446.0
13/02/2020,13,2,2020,0,0,Denmark,DK,DNK,5797446.0
12/02/2020,12,2,2020,0,0,Denmark,DK,DNK,5797446.0
11/02/2020,11,2,2020,0,0,Denmark,DK,DNK,5797446.0
10/02/2020,10,2,2020,0,0,Denmark,DK,DNK,5797446.0
09/02/2020,9,2,2020,0,0,Denmark,DK,DNK,5797446.0
08/02/2020,8,2,2020,0,0,Denmark,DK,DNK,5797446.0
07/02/2020,7,2,2020,0,0,Denmark,DK,DNK,5797446.0
06/02/2020,6,2,2020,0,0,Denmark,DK,DNK,5797446.0
05/02/2020,5,2,2020,0,0,Denmark,DK,DNK,5797446.0
04/02/2020,4,2,2020,0,0,Denmark,DK,DNK,5797446.0
03/02/2020,3,2,2020,0,0,Denmark,DK,DNK,5797446.0
02/02/2020,2,2,2020,0,0,Denmark,DK,DNK,5797446.0
01/02/2020,1,2,2020,0,0,Denmark,DK,DNK,5797446.0
31/01/2020,31,1,2020,0,0,Denmark,DK,DNK,5797446.0
30/01/2020,30,1,2020,0,0,Denmark,DK,DNK,5797446.0
29/01/2020,29,1,2020,0,0,Denmark,DK,DNK,5797446.0
28/01/2020,28,1,2020,0,0,Denmark,DK,DNK,5797446.0
27/01/2020,27,1,2020,0,0,Denmark,DK,DNK,5797446.0
26/01/2020,26,1,2020,0,0,Denmark,DK,DNK,5797446.0
25/01/2020,25,1,2020,0,0,Denmark,DK,DNK,5797446.0
24/01/2020,24,1,2020,0,0,Denmark,DK,DNK,5797446.0
23/01/2020,23,1,2020,0,0,Denmark,DK,DNK,5797446.0
22/01/2020,22,1,2020,0,0,Denmark,DK,DNK,5797446.0
21/01/2020,21,1,2020,0,0,Denmark,DK,DNK,5797446.0
20/01/2020,20,1,2020,0,0,Denmark,DK,DNK,5797446.0
19/01/2020,19,1,2020,0,0,Denmark,DK,DNK,5797446.0
18/01/2020,18,1,2020,0,0,Denmark,DK,DNK,5797446.0
17/01/2020,17,1,2020,0,0,Denmark,DK,DNK,5797446.0
16/01/2020,16,1,2020,0,0,Denmark,DK,DNK,5797446.0
15/01/2020,15,1,2020,0,0,Denmark,DK,DNK,5797446.0
14/01/2020,14,1,2020,0,0,Denmark,DK,DNK,5797446.0
13/01/2020,13,1,2020,0,0,Denmark,DK,DNK,5797446.0
12/01/2020,12,1,2020,0,0,Denmark,DK,DNK,5797446.0
11/01/2020,11,1,2020,0,0,Denmark,DK,DNK,5797446.0
10/01/2020,10,1,2020,0,0,Denmark,DK,DNK,5797446.0
09/01/2020,9,1,2020,0,0,Denmark,DK,DNK,5797446.0
08/01/2020,8,1,2020,0,0,Denmark,DK,DNK,5797446.0
07/01/2020,7,1,2020,0,0,Denmark,DK,DNK,5797446.0
06/01/2020,6,1,2020,0,0,Denmark,DK,DNK,5797446.0
05/01/2020,5,1,2020,0,0,Denmark,DK,DNK,5797446.0
04/01/2020,4,1,2020,0,0,Denmark,DK,DNK,5797446.0
03/01/2020,3,1,2020,0,0,Denmark,DK,DNK,5797446.0
02/01/2020,2,1,2020,0,0,Denmark,DK,DNK,5797446.0
01/01/2020,1,1,2020,0,0,Denmark,DK,DNK,5797446.0
31/12/2019,31,12,2019,0,0,Denmark,DK,DNK,5797446.0
28/03/2020,28,3,2020,1,0,Djibouti,DJ,DJI,958920.0
27/03/2020,27,3,2020,0,0,Djibouti,DJ,DJI,958920.0
26/03/2020,26,3,2020,9,0,Djibouti,DJ,DJI,958920.0
25/03/2020,25,3,2020,0,0,Djibouti,DJ,DJI,958920.0
24/03/2020,24,3,2020,2,0,Djibouti,DJ,DJI,958920.0
23/03/2020,23,3,2020,0,0,Djibouti,DJ,DJI,958920.0
22/03/2020,22,3,2020,0,0,Djibouti,DJ,DJI,958920.0
21/03/2020,21,3,2020,0,0,Djibouti,DJ,DJI,958920.0
20/03/2020,20,3,2020,0,0,Djibouti,DJ,DJI,958920.0
19/03/2020,19,3,2020,1,0,Djibouti,DJ,DJI,958920.0
28/03/2020,28,3,2020,0,0,Dominica,DM,DMA,71625.0
27/03/2020,27,3,2020,4,0,Dominica,DM,DMA,71625.0
26/03/2020,26,3,2020,5,0,Dominica,DM,DMA,71625.0
25/03/2020,25,3,2020,1,0,Dominica,DM,DMA,71625.0
24/03/2020,24,3,2020,0,0,Dominica,DM,DMA,71625.0
23/03/2020,23,3,2020,1,0,Dominica,DM,DMA,71625.0
28/03/2020,28,3,2020,93,10,Dominican_Republic,DO,DOM,10627165.0
27/03/2020,27,3,2020,96,0,Dominican_Republic,DO,DOM,10627165.0
26/03/2020,26,3,2020,80,4,Dominican_Republic,DO,DOM,10627165.0
25/03/2020,25,3,2020,67,3,Dominican_Republic,DO,DOM,10627165.0
24/03/2020,24,3,2020,43,0,Dominican_Republic,DO,DOM,10627165.0
23/03/2020,23,3,2020,90,0,Dominican_Republic,DO,DOM,10627165.0
22/03/2020,22,3,2020,78,1,Dominican_Republic,DO,DOM,10627165.0
21/03/2020,21,3,2020,13,2,Dominican_Republic,DO,DOM,10627165.0
20/03/2020,20,3,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
19/03/2020,19,3,2020,10,0,Dominican_Republic,DO,DOM,10627165.0
18/03/2020,18,3,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
17/03/2020,17,3,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
16/03/2020,16,3,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
15/03/2020,15,3,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
14/03/2020,14,3,2020,6,0,Dominican_Republic,DO,DOM,10627165.0
10/03/2020,10,3,2020,3,0,Dominican_Republic,DO,DOM,10627165.0
07/03/2020,7,3,2020,1,0,Dominican_Republic,DO,DOM,10627165.0
02/03/2020,2,3,2020,1,0,Dominican_Republic,DO,DOM,10627165.0
01/03/2020,1,3,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
29/02/2020,29,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
28/02/2020,28,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
27/02/2020,27,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
26/02/2020,26,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
25/02/2020,25,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
24/02/2020,24,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
23/02/2020,23,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
22/02/2020,22,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
21/02/2020,21,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
20/02/2020,20,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
19/02/2020,19,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
18/02/2020,18,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
17/02/2020,17,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
16/02/2020,16,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
15/02/2020,15,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
14/02/2020,14,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
13/02/2020,13,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
12/02/2020,12,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
11/02/2020,11,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
10/02/2020,10,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
09/02/2020,9,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
08/02/2020,8,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
07/02/2020,7,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
06/02/2020,6,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
05/02/2020,5,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
04/02/2020,4,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
03/02/2020,3,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
02/02/2020,2,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
01/02/2020,1,2,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
31/01/2020,31,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
30/01/2020,30,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
29/01/2020,29,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
28/01/2020,28,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
27/01/2020,27,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
26/01/2020,26,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
25/01/2020,25,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
24/01/2020,24,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
23/01/2020,23,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
22/01/2020,22,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
21/01/2020,21,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
20/01/2020,20,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
19/01/2020,19,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
18/01/2020,18,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
17/01/2020,17,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
16/01/2020,16,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
15/01/2020,15,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
14/01/2020,14,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
13/01/2020,13,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
12/01/2020,12,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
11/01/2020,11,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
10/01/2020,10,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
09/01/2020,9,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
08/01/2020,8,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
07/01/2020,7,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
06/01/2020,6,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
05/01/2020,5,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
04/01/2020,4,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
03/01/2020,3,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
02/01/2020,2,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
01/01/2020,1,1,2020,0,0,Dominican_Republic,DO,DOM,10627165.0
31/12/2019,31,12,2019,0,0,Dominican_Republic,DO,DOM,10627165.0
28/03/2020,28,3,2020,224,7,Ecuador,EC,ECU,17084357.0
27/03/2020,27,3,2020,192,5,Ecuador,EC,ECU,17084357.0
26/03/2020,26,3,2020,129,2,Ecuador,EC,ECU,17084357.0
25/03/2020,25,3,2020,101,9,Ecuador,EC,ECU,17084357.0
24/03/2020,24,3,2020,192,4,Ecuador,EC,ECU,17084357.0
23/03/2020,23,3,2020,257,7,Ecuador,EC,ECU,17084357.0
